window_size,entry_threshold,exit_threshold,position_limit,order_size,total_pnl,total_trades
20,1.5,0.4,15,10,114810.0,8456
20,1.5,0.4,20,3,34443.0,8456
20,1.5,0.4,20,5,57405.0,8456
20,1.5,0.4,20,7,80367.0,8456
20,1.5,0.4,20,10,114810.0,8456
20,1.5,0.4,25,3,34443.0,8456
20,1.5,0.4,25,5,57405.0,8456
20,1.5,0.4,25,7,80367.0,8456
20,1.5,0.4,25,10,114810.0,8456
20,1.5,0.4,30,3,34443.0,8456
20,1.5,0.4,30,5,57405.0,8456
20,1.5,0.4,30,7,80367.0,8456
20,1.5,0.4,30,10,114810.0,8456
20,1.5,0.5,10,3,36585.0,9016
20,1.5,0.5,10,5,60975.0,9016
20,1.5,0.5,10,7,85365.0,9016
20,1.5,0.5,10,10,121950.0,9016
20,1.5,0.5,15,3,36585.0,9016
20,1.5,0.5,15,5,60975.0,9016
20,1.5,0.5,15,7,85365.0,9016
20,1.5,0.5,15,10,121950.0,9016
20,1.5,0.5,20,3,36585.0,9016
20,1.5,0.5,20,5,60975.0,9016
20,1.5,0.5,20,7,85365.0,9016
20,1.5,0.5,20,10,121950.0,9016
20,1.5,0.5,25,3,36585.0,9016
20,1.5,0.5,25,5,60975.0,9016
20,1.5,0.5,25,7,85365.0,9016
20,1.5,0.5,25,10,121950.0,9016
20,1.5,0.5,30,3,36585.0,9016
20,1.5,0.5,30,5,60975.0,9016
20,1.5,0.5,30,7,85365.0,9016
20,1.5,0.5,30,10,121950.0,9016
20,1.5,0.6,10,3,38592.0,9526
20,1.5,0.6,10,5,64320.0,9526
20,1.5,0.6,10,7,90048.0,9526
20,1.5,0.6,10,10,128640.0,9526
20,1.5,0.6,15,3,38592.0,9526
20,1.5,0.6,15,5,64320.0,9526
20,1.5,0.6,15,7,90048.0,9526
20,1.5,0.6,15,10,128640.0,9526
20,1.5,0.6,20,3,38592.0,9526
20,1.5,0.6,20,5,64320.0,9526
20,1.5,0.6,20,7,90048.0,9526
20,1.5,0.6,20,10,128640.0,9526
20,1.5,0.6,25,3,38592.0,9526
20,1.5,0.6,25,5,64320.0,9526
20,1.5,0.6,25,7,90048.0,9526
20,1.5,0.6,25,10,128640.0,9526
20,1.5,0.6,30,3,38592.0,9526
20,1.5,0.6,30,5,64320.0,9526
20,1.5,0.6,30,7,90048.0,9526
20,1.5,0.6,30,10,128640.0,9526
20,1.5,0.7,10,3,39637.5,9822
20,1.5,0.7,10,5,66062.5,9822
20,1.5,0.7,10,7,92487.5,9822
20,1.5,0.7,10,10,132125.0,9822
20,1.5,0.7,15,3,39637.5,9822
20,1.5,0.7,15,5,66062.5,9822
20,1.5,0.7,15,7,92487.5,9822
20,1.5,0.7,15,10,132125.0,9822
20,1.5,0.7,20,3,39637.5,9822
20,1.5,0.7,20,5,66062.5,9822
20,1.5,0.7,20,7,92487.5,9822
20,1.5,0.7,20,10,132125.0,9822
20,1.5,0.7,25,3,39637.5,9822
20,1.5,0.7,25,5,66062.5,9822
20,1.5,0.7,25,7,92487.5,9822
20,1.5,0.7,25,10,132125.0,9822
20,1.5,0.7,30,3,39637.5,9822
20,1.5,0.7,30,5,66062.5,9822
20,1.5,0.7,30,7,92487.5,9822
20,1.5,0.7,30,10,132125.0,9822
20,2.0,0.3,10,3,27874.5,6122
20,2.0,0.3,10,5,46457.5,6122
20,2.0,0.3,10,7,65040.5,6122
20,2.0,0.3,10,10,92915.0,6122
20,2.0,0.3,15,3,27874.5,6122
20,2.0,0.3,15,5,46457.5,6122
20,2.0,0.3,15,7,65040.5,6122
20,2.0,0.3,15,10,92915.0,6122
20,2.0,0.3,20,3,27874.5,6122
20,2.0,0.3,20,5,46457.5,6122
20,2.0,0.3,20,7,65040.5,6122
20,2.0,0.3,20,10,92915.0,6122
20,2.0,0.3,25,3,27874.5,6122
20,2.0,0.3,25,5,46457.5,6122
20,2.0,0.3,25,7,65040.5,6122
20,2.0,0.3,25,10,92915.0,6122
20,2.0,0.3,30,3,27874.5,6122
20,2.0,0.3,30,5,46457.5,6122
20,2.0,0.3,30,7,65040.5,6122
20,2.0,0.3,30,10,92915.0,6122
20,2.0,0.4,10,3,32361.0,7132
20,2.0,0.4,10,5,53935.0,7132
20,2.0,0.4,10,7,75509.0,7132
20,2.0,0.4,10,10,107870.0,7132
20,2.0,0.4,15,3,32361.0,7132
20,2.0,0.4,15,5,53935.0,7132
20,2.0,0.4,15,7,75509.0,7132
20,2.0,0.4,15,10,107870.0,7132
20,2.0,0.4,20,3,32361.0,7132
20,2.0,0.4,20,5,53935.0,7132
20,2.0,0.4,20,7,75509.0,7132
20,2.0,0.4,20,10,107870.0,7132
20,2.0,0.4,25,3,32361.0,7132
20,2.0,0.4,25,5,53935.0,7132
20,2.0,0.4,25,7,75509.0,7132
20,2.0,0.4,25,10,107870.0,7132
20,2.0,0.4,30,3,32361.0,7132
20,2.0,0.4,30,5,53935.0,7132
20,2.0,0.4,30,7,75509.0,7132
20,2.0,0.4,30,10,107870.0,7132
20,2.0,0.5,10,3,34240.5,7568
20,2.0,0.5,10,5,57067.5,7568
20,2.0,0.5,10,7,79894.5,7568
20,2.0,0.5,10,10,114135.0,7568
20,2.0,0.5,15,3,34240.5,7568
20,2.0,0.5,15,5,57067.5,7568
20,2.0,0.5,15,7,79894.5,7568
20,2.0,0.5,15,10,114135.0,7568
20,2.0,0.5,20,3,34240.5,7568
20,2.0,0.5,20,5,57067.5,7568
20,2.0,0.5,20,7,79894.5,7568
20,2.0,0.5,20,10,114135.0,7568
20,2.0,0.5,25,3,34240.5,7568
20,2.0,0.5,25,5,57067.5,7568
20,2.0,0.5,25,7,79894.5,7568
20,2.0,0.5,25,10,114135.0,7568
20,2.0,0.5,30,3,34240.5,7568
20,2.0,0.5,30,5,57067.5,7568
20,2.0,0.5,30,7,79894.5,7568
20,2.0,0.5,30,10,114135.0,7568
20,2.0,0.6,10,3,36013.5,7956
20,2.0,0.6,10,5,60022.5,7956
20,2.0,0.6,10,7,84031.5,7956
20,2.0,0.6,10,10,120045.0,7956
20,2.0,0.6,15,3,36013.5,7956
20,2.0,0.6,15,5,60022.5,7956
20,2.0,0.6,15,7,84031.5,7956
20,2.0,0.6,15,10,120045.0,7956
20,2.0,0.6,20,3,36013.5,7956
20,2.0,0.6,20,5,60022.5,7956
20,2.0,0.6,20,7,84031.5,7956
20,2.0,0.6,20,10,120045.0,7956
20,2.0,0.6,25,3,36013.5,7956
20,2.0,0.6,25,5,60022.5,7956
20,2.0,0.6,25,7,84031.5,7956
20,2.0,0.6,25,10,120045.0,7956
20,2.0,0.6,30,3,36013.5,7956
20,2.0,0.6,30,5,60022.5,7956
20,2.0,0.6,30,7,84031.5,7956
20,2.0,0.6,30,10,120045.0,7956
20,2.0,0.7,10,3,36913.5,8168
20,2.0,0.7,10,5,61522.5,8168
20,2.0,0.7,10,7,86131.5,8168
20,2.0,0.7,10,10,123045.0,8168
20,2.0,0.7,15,3,36913.5,8168
20,2.0,0.7,15,5,61522.5,8168
20,2.0,0.7,15,7,86131.5,8168
20,2.0,0.7,15,10,123045.0,8168
20,2.0,0.7,20,3,36913.5,8168
20,2.0,0.7,20,5,61522.5,8168
20,2.0,0.7,20,7,86131.5,8168
20,2.0,0.7,20,10,123045.0,8168
20,2.0,0.7,25,3,36913.5,8168
20,2.0,0.7,25,5,61522.5,8168
20,2.0,0.7,25,7,86131.5,8168
20,2.0,0.7,25,10,123045.0,8168
20,2.0,0.7,30,3,36913.5,8168
20,2.0,0.7,30,5,61522.5,8168
20,2.0,0.7,30,7,86131.5,8168
20,2.0,0.7,30,10,123045.0,8168
20,2.5,0.3,10,3,26625.0,5664
20,2.5,0.3,10,5,44375.0,5664
20,2.5,0.3,10,7,62125.0,5664
20,2.5,0.3,10,10,88750.0,5664
20,2.5,0.3,15,3,26625.0,5664
20,2.5,0.3,15,5,44375.0,5664
20,2.5,0.3,15,7,62125.0,5664
20,2.5,0.3,15,10,88750.0,5664
20,2.5,0.3,20,3,26625.0,5664
20,2.5,0.3,20,5,44375.0,5664
20,2.5,0.3,20,7,62125.0,5664
20,2.5,0.3,20,10,88750.0,5664
20,2.5,0.3,25,3,26625.0,5664
20,2.5,0.3,25,5,44375.0,5664
20,2.5,0.3,25,7,62125.0,5664
20,2.5,0.3,25,10,88750.0,5664
20,2.5,0.3,30,3,26625.0,5664
20,2.5,0.3,30,5,44375.0,5664
20,2.5,0.3,30,7,62125.0,5664
20,2.5,0.3,30,10,88750.0,5664
20,2.5,0.4,10,3,30492.0,6476
20,2.5,0.4,10,5,50820.0,6476
20,2.5,0.4,10,7,71148.0,6476
20,2.5,0.4,10,10,101640.0,6476
20,2.5,0.4,15,3,30492.0,6476
20,2.5,0.4,15,5,50820.0,6476
20,2.5,0.4,15,7,71148.0,6476
20,2.5,0.4,15,10,101640.0,6476
20,2.5,0.4,20,3,30492.0,6476
20,2.5,0.4,20,5,50820.0,6476
20,2.5,0.4,20,7,71148.0,6476
20,2.5,0.4,20,10,101640.0,6476
20,2.5,0.4,25,3,30492.0,6476
20,2.5,0.4,25,5,50820.0,6476
20,2.5,0.4,25,7,71148.0,6476
20,2.5,0.4,25,10,101640.0,6476
20,2.5,0.4,30,3,30492.0,6476
20,2.5,0.4,30,5,50820.0,6476
20,2.5,0.4,30,7,71148.0,6476
20,2.5,0.4,30,10,101640.0,6476
20,2.5,0.5,10,3,31863.0,6766
20,2.5,0.5,10,5,53105.0,6766
20,2.5,0.5,10,7,74347.0,6766
20,2.5,0.5,10,10,106210.0,6766
20,2.5,0.5,15,3,31863.0,6766
20,2.5,0.5,15,5,53105.0,6766
20,2.5,0.5,15,7,74347.0,6766
20,2.5,0.5,15,10,106210.0,6766
20,2.5,0.5,20,3,31863.0,6766
20,2.5,0.5,20,5,53105.0,6766
20,2.5,0.5,20,7,74347.0,6766
20,2.5,0.5,20,10,106210.0,6766
20,2.5,0.5,25,3,31863.0,6766
20,2.5,0.5,25,5,53105.0,6766
20,2.5,0.5,25,7,74347.0,6766
20,2.5,0.5,25,10,106210.0,6766
20,2.5,0.5,30,3,31863.0,6766
20,2.5,0.5,30,5,53105.0,6766
20,2.5,0.5,30,7,74347.0,6766
20,2.5,0.5,30,10,106210.0,6766
20,2.5,0.6,10,3,33001.5,7000
20,2.5,0.6,10,5,55002.5,7000
20,2.5,0.6,10,7,77003.5,7000
20,2.5,0.6,10,10,110005.0,7000
20,2.5,0.6,15,3,33001.5,7000
20,2.5,0.6,15,5,55002.5,7000
20,2.5,0.6,15,7,77003.5,7000
20,2.5,0.6,15,10,110005.0,7000
20,2.5,0.6,20,3,33001.5,7000
20,2.5,0.6,20,5,55002.5,7000
20,2.5,0.6,20,7,77003.5,7000
20,2.5,0.6,20,10,110005.0,7000
20,2.5,0.6,25,3,33001.5,7000
20,2.5,0.6,25,5,55002.5,7000
20,2.5,0.6,25,7,77003.5,7000
20,2.5,0.6,25,10,110005.0,7000
20,2.5,0.6,30,3,33001.5,7000
20,2.5,0.6,30,5,55002.5,7000
20,2.5,0.6,30,7,77003.5,7000
20,2.5,0.6,30,10,110005.0,7000
20,2.5,0.7,10,3,33414.0,7090
20,2.5,0.7,10,5,55690.0,7090
20,2.5,0.7,10,7,77966.0,7090
20,2.5,0.7,10,10,111380.0,7090
20,2.5,0.7,15,3,33414.0,7090
20,2.5,0.7,15,5,55690.0,7090
20,2.5,0.7,15,7,77966.0,7090
20,2.5,0.7,15,10,111380.0,7090
20,2.5,0.7,20,3,33414.0,7090
20,2.5,0.7,20,5,55690.0,7090
20,2.5,0.7,20,7,77966.0,7090
20,2.5,0.7,20,10,111380.0,7090
20,2.5,0.7,25,3,33414.0,7090
20,2.5,0.7,25,5,55690.0,7090
20,2.5,0.7,25,7,77966.0,7090
20,2.5,0.7,25,10,111380.0,7090
20,2.5,0.7,30,3,33414.0,7090
20,2.5,0.7,30,5,55690.0,7090
20,2.5,0.7,30,7,77966.0,7090
20,2.5,0.7,30,10,111380.0,7090
20,3.0,0.3,10,3,17646.0,3566
20,3.0,0.3,10,5,29410.0,3566
20,3.0,0.3,10,7,41174.0,3566
20,3.0,0.3,10,10,58820.0,3566
20,3.0,0.3,15,3,17646.0,3566
20,3.0,0.3,15,5,29410.0,3566
20,3.0,0.3,15,7,41174.0,3566
20,3.0,0.3,15,10,58820.0,3566
20,3.0,0.3,20,3,17646.0,3566
20,3.0,0.3,20,5,29410.0,3566
20,3.0,0.3,20,7,41174.0,3566
20,3.0,0.3,20,10,58820.0,3566
20,3.0,0.3,25,3,17646.0,3566
20,3.0,0.3,25,5,29410.0,3566
20,3.0,0.3,25,7,41174.0,3566
20,3.0,0.3,25,10,58820.0,3566
20,3.0,0.3,30,3,17646.0,3566
20,3.0,0.3,30,5,29410.0,3566
20,3.0,0.3,30,7,41174.0,3566
20,3.0,0.3,30,10,58820.0,3566
20,3.0,0.4,10,3,19515.0,3942
20,3.0,0.4,10,5,32525.0,3942
20,3.0,0.4,10,7,45535.0,3942
20,3.0,0.4,10,10,65050.0,3942
20,3.0,0.4,15,3,19515.0,3942
20,3.0,0.4,15,5,32525.0,3942
20,3.0,0.4,15,7,45535.0,3942
20,3.0,0.4,15,10,65050.0,3942
20,3.0,0.4,20,3,19515.0,3942
20,3.0,0.4,20,5,32525.0,3942
20,3.0,0.4,20,7,45535.0,3942
20,3.0,0.4,20,10,65050.0,3942
20,3.0,0.4,25,3,19515.0,3942
20,3.0,0.4,25,5,32525.0,3942
20,3.0,0.4,25,7,45535.0,3942
20,3.0,0.4,25,10,65050.0,3942
20,3.0,0.4,30,3,19515.0,3942
20,3.0,0.4,30,5,32525.0,3942
20,3.0,0.4,30,7,45535.0,3942
20,3.0,0.4,30,10,65050.0,3942
20,3.0,0.5,10,3,20095.5,4060
20,3.0,0.5,10,5,33492.5,4060
20,3.0,0.5,10,7,46889.5,4060
20,3.0,0.5,10,10,66985.0,4060
20,3.0,0.5,15,3,20095.5,4060
20,3.0,0.5,15,5,33492.5,4060
20,3.0,0.5,15,7,46889.5,4060
20,3.0,0.5,15,10,66985.0,4060
20,3.0,0.5,20,3,20095.5,4060
20,3.0,0.5,20,5,33492.5,4060
20,3.0,0.5,20,7,46889.5,4060
20,3.0,0.5,20,10,66985.0,4060
20,3.0,0.5,25,3,20095.5,4060
20,3.0,0.5,25,5,33492.5,4060
20,3.0,0.5,25,7,46889.5,4060
20,3.0,0.5,25,10,66985.0,4060
20,3.0,0.5,30,3,20095.5,4060
20,3.0,0.5,30,5,33492.5,4060
20,3.0,0.5,30,7,46889.5,4060
20,3.0,0.5,30,10,66985.0,4060
20,3.0,0.6,10,3,20499.0,4140
20,3.0,0.6,10,5,34165.0,4140
20,3.0,0.6,10,7,47831.0,4140
20,3.0,0.6,10,10,68330.0,4140
20,3.0,0.6,15,3,20499.0,4140
20,3.0,0.6,15,5,34165.0,4140
20,3.0,0.6,15,7,47831.0,4140
20,3.0,0.6,15,10,68330.0,4140
20,3.0,0.6,20,3,20499.0,4140
20,3.0,0.6,20,5,34165.0,4140
20,3.0,0.6,20,7,47831.0,4140
20,3.0,0.6,20,10,68330.0,4140
20,3.0,0.6,25,3,20499.0,4140
20,3.0,0.6,25,5,34165.0,4140
20,3.0,0.6,25,7,47831.0,4140
20,3.0,0.6,25,10,68330.0,4140
20,3.0,0.6,30,3,20499.0,4140
20,3.0,0.6,30,5,34165.0,4140
20,3.0,0.6,30,7,47831.0,4140
20,3.0,0.6,30,10,68330.0,4140
20,3.0,0.7,10,3,20667.0,4174
20,3.0,0.7,10,5,34445.0,4174
20,3.0,0.7,10,7,48223.0,4174
20,3.0,0.7,10,10,68890.0,4174
20,3.0,0.7,15,3,20667.0,4174
20,3.0,0.7,15,5,34445.0,4174
20,3.0,0.7,15,7,48223.0,4174
20,3.0,0.7,15,10,68890.0,4174
20,3.0,0.7,20,3,20667.0,4174
20,3.0,0.7,20,5,34445.0,4174
20,3.0,0.7,20,7,48223.0,4174
20,3.0,0.7,20,10,68890.0,4174
20,3.0,0.7,25,3,20667.0,4174
20,3.0,0.7,25,5,34445.0,4174
20,3.0,0.7,25,7,48223.0,4174
20,3.0,0.7,25,10,68890.0,4174
20,3.0,0.7,30,3,20667.0,4174
20,3.0,0.7,30,5,34445.0,4174
20,3.0,0.7,30,7,48223.0,4174
20,3.0,0.7,30,10,68890.0,4174
30,1.0,0.3,10,3,33000.0,10112
30,1.0,0.3,10,5,55000.0,10112
30,1.0,0.3,10,7,77000.0,10112
30,1.0,0.3,10,10,110000.0,10112
30,1.0,0.3,15,3,33000.0,10112
30,1.0,0.3,15,5,55000.0,10112
30,1.0,0.3,15,7,77000.0,10112
30,1.0,0.3,15,10,110000.0,10112
30,1.0,0.3,20,3,33000.0,10112
30,1.0,0.3,20,5,55000.0,10112
30,1.0,0.3,20,7,77000.0,10112
30,1.0,0.3,20,10,110000.0,10112
30,1.0,0.3,25,3,33000.0,10112
30,1.0,0.3,25,5,55000.0,10112
30,1.0,0.3,25,7,77000.0,10112
30,1.0,0.3,25,10,110000.0,10112
30,1.0,0.3,30,3,33000.0,10112
30,1.0,0.3,30,5,55000.0,10112
30,1.0,0.3,30,7,77000.0,10112
30,1.0,0.3,30,10,110000.0,10112
30,1.0,0.4,10,3,38116.5,11684
30,1.0,0.4,10,5,63527.5,11684
30,1.0,0.4,10,7,88938.5,11684
30,1.0,0.4,10,10,127055.0,11684
30,1.0,0.4,15,3,38116.5,11684
30,1.0,0.4,15,5,63527.5,11684
30,1.0,0.4,15,7,88938.5,11684
30,1.0,0.4,15,10,127055.0,11684
30,1.0,0.4,20,3,38116.5,11684
30,1.0,0.4,20,5,63527.5,11684
30,1.0,0.4,20,7,88938.5,11684
30,1.0,0.4,20,10,127055.0,11684
30,1.0,0.4,25,3,38116.5,11684
30,1.0,0.4,25,5,63527.5,11684
30,1.0,0.4,25,7,88938.5,11684
30,1.0,0.4,25,10,127055.0,11684
30,1.0,0.4,30,3,38116.5,11684
30,1.0,0.4,30,5,63527.5,11684
30,1.0,0.4,30,7,88938.5,11684
30,1.0,0.4,30,10,127055.0,11684
30,1.0,0.5,10,3,40531.5,12430
30,1.0,0.5,10,5,67552.5,12430
30,1.0,0.5,10,7,94573.5,12430
30,1.0,0.5,10,10,135105.0,12430
30,1.0,0.5,15,3,40531.5,12430
30,1.0,0.5,15,5,67552.5,12430
30,1.0,0.5,15,7,94573.5,12430
30,1.0,0.5,15,10,135105.0,12430
30,1.0,0.5,20,3,40531.5,12430
30,1.0,0.5,20,5,67552.5,12430
30,1.0,0.5,20,7,94573.5,12430
30,1.0,0.5,20,10,135105.0,12430
30,1.0,0.5,25,3,40531.5,12430
30,1.0,0.5,25,5,67552.5,12430
30,1.0,0.5,25,7,94573.5,12430
30,1.0,0.5,25,10,135105.0,12430
30,1.0,0.5,30,3,40531.5,12430
30,1.0,0.5,30,5,67552.5,12430
30,1.0,0.5,30,7,94573.5,12430
30,1.0,0.5,30,10,135105.0,12430
30,1.0,0.6,10,3,41835.0,12816
30,1.0,0.6,10,5,69725.0,12816
30,1.0,0.6,10,7,97615.0,12816
30,1.0,0.6,10,10,139450.0,12816
30,1.0,0.6,15,3,41835.0,12816
30,1.0,0.6,15,5,69725.0,12816
30,1.0,0.6,15,7,97615.0,12816
30,1.0,0.6,15,10,139450.0,12816
30,1.0,0.6,20,3,41835.0,12816
30,1.0,0.6,20,5,69725.0,12816
30,1.0,0.6,20,7,97615.0,12816
30,1.0,0.6,20,10,139450.0,12816
30,1.0,0.6,25,3,41835.0,12816
30,1.0,0.6,25,5,69725.0,12816
30,1.0,0.6,25,7,97615.0,12816
30,1.0,0.6,25,10,139450.0,12816
30,1.0,0.6,30,3,41835.0,12816
30,1.0,0.6,30,5,69725.0,12816
30,1.0,0.6,30,7,97615.0,12816
30,1.0,0.6,30,10,139450.0,12816
30,1.0,0.7,10,3,42783.0,13094
30,1.0,0.7,10,5,71305.0,13094
30,1.0,0.7,10,7,99827.0,13094
30,1.0,0.7,10,10,142610.0,13094
30,1.0,0.7,15,3,42783.0,13094
30,1.0,0.7,15,5,71305.0,13094
30,1.0,0.7,15,7,99827.0,13094
30,1.0,0.7,15,10,142610.0,13094
30,1.0,0.7,20,3,42783.0,13094
30,1.0,0.7,20,5,71305.0,13094
30,1.0,0.7,20,7,99827.0,13094
30,1.0,0.7,20,10,142610.0,13094
30,1.0,0.7,25,3,42783.0,13094
30,1.0,0.7,25,5,71305.0,13094
30,1.0,0.7,25,7,99827.0,13094
30,1.0,0.7,25,10,142610.0,13094
30,1.0,0.7,30,3,42783.0,13094
30,1.0,0.7,30,5,71305.0,13094
30,1.0,0.7,30,7,99827.0,13094
30,1.0,0.7,30,10,142610.0,13094
30,1.5,0.3,10,3,31804.5,7726
30,1.5,0.3,10,5,53007.5,7726
30,1.5,0.3,10,7,74210.5,7726
30,1.5,0.3,10,10,106015.0,7726
30,1.5,0.3,15,3,31804.5,7726
30,1.5,0.3,15,5,53007.5,7726
30,1.5,0.3,15,7,74210.5,7726
30,1.5,0.3,15,10,106015.0,7726
30,1.5,0.3,20,3,31804.5,7726
30,1.5,0.3,20,5,53007.5,7726
30,1.5,0.3,20,7,74210.5,7726
30,1.5,0.3,20,10,106015.0,7726
30,1.5,0.3,25,3,31804.5,7726
30,1.5,0.3,25,5,53007.5,7726
30,1.5,0.3,25,7,74210.5,7726
30,1.5,0.3,25,10,106015.0,7726
30,1.5,0.3,30,3,31804.5,7726
30,1.5,0.3,30,5,53007.5,7726
30,1.5,0.3,30,7,74210.5,7726
30,1.5,0.3,30,10,106015.0,7726
30,1.5,0.4,10,3,36196.5,8842
30,1.5,0.4,10,5,60327.5,8842
30,1.5,0.4,10,7,84458.5,8842
30,1.5,0.4,10,10,120655.0,8842
30,1.5,0.4,15,3,36196.5,8842
30,1.5,0.4,15,5,60327.5,8842
30,1.5,0.4,15,7,84458.5,8842
30,1.5,0.4,15,10,120655.0,8842
30,1.5,0.4,20,3,36196.5,8842
30,1.5,0.4,20,5,60327.5,8842
30,1.5,0.4,20,7,84458.5,8842
30,1.5,0.4,20,10,120655.0,8842
30,1.5,0.4,25,3,36196.5,8842
30,1.5,0.4,25,5,60327.5,8842
30,1.5,0.4,25,7,84458.5,8842
30,1.5,0.4,25,10,120655.0,8842
30,1.5,0.4,30,3,36196.5,8842
30,1.5,0.4,30,5,60327.5,8842
30,1.5,0.4,30,7,84458.5,8842
30,1.5,0.4,30,10,120655.0,8842
30,1.5,0.5,10,3,38301.0,9380
30,1.5,0.5,10,5,63835.0,9380
30,1.5,0.5,10,7,89369.0,9380
30,1.5,0.5,10,10,127670.0,9380
30,1.5,0.5,15,3,38301.0,9380
30,1.5,0.5,15,5,63835.0,9380
30,1.5,0.5,15,7,89369.0,9380
30,1.5,0.5,15,10,127670.0,9380
30,1.5,0.5,20,3,38301.0,9380
30,1.5,0.5,20,5,63835.0,9380
30,1.5,0.5,20,7,89369.0,9380
30,1.5,0.5,20,10,127670.0,9380
30,1.5,0.5,25,3,38301.0,9380
30,1.5,0.5,25,5,63835.0,9380
30,1.5,0.5,25,7,89369.0,9380
30,1.5,0.5,25,10,127670.0,9380
30,1.5,0.5,30,3,38301.0,9380
30,1.5,0.5,30,5,63835.0,9380
30,1.5,0.5,30,7,89369.0,9380
30,1.5,0.5,30,10,127670.0,9380
30,1.5,0.6,10,3,39462.0,9686
30,1.5,0.6,10,5,65770.0,9686
30,1.5,0.6,10,7,92078.0,9686
30,1.5,0.6,10,10,131540.0,9686
30,1.5,0.6,15,3,39462.0,9686
30,1.5,0.6,15,5,65770.0,9686
30,1.5,0.6,15,7,92078.0,9686
30,1.5,0.6,15,10,131540.0,9686
30,1.5,0.6,20,3,39462.0,9686
30,1.5,0.6,20,5,65770.0,9686
30,1.5,0.6,20,7,92078.0,9686
30,1.5,0.6,20,10,131540.0,9686
30,1.5,0.6,25,3,39462.0,9686
30,1.5,0.6,25,5,65770.0,9686
30,1.5,0.6,25,7,92078.0,9686
30,1.5,0.6,25,10,131540.0,9686
30,1.5,0.6,30,3,39462.0,9686
30,1.5,0.6,30,5,65770.0,9686
30,1.5,0.6,30,7,92078.0,9686
30,1.5,0.6,30,10,131540.0,9686
30,1.5,0.7,10,3,40180.5,9890
30,1.5,0.7,10,5,66967.5,9890
30,1.5,0.7,10,7,93754.5,9890
30,1.5,0.7,10,10,133935.0,9890
30,1.5,0.7,15,3,40180.5,9890
30,1.5,0.7,15,5,66967.5,9890
30,1.5,0.7,15,7,93754.5,9890
30,1.5,0.7,15,10,133935.0,9890
30,1.5,0.7,20,3,40180.5,9890
30,1.5,0.7,20,5,66967.5,9890
30,1.5,0.7,20,7,93754.5,9890
30,1.5,0.7,20,10,133935.0,9890
30,1.5,0.7,25,3,40180.5,9890
30,1.5,0.7,25,5,66967.5,9890
30,1.5,0.7,25,7,93754.5,9890
30,1.5,0.7,25,10,133935.0,9890
30,1.5,0.7,30,3,40180.5,9890
30,1.5,0.7,30,5,66967.5,9890
30,1.5,0.7,30,7,93754.5,9890
30,1.5,0.7,30,10,133935.0,9890
30,2.0,0.3,10,3,29872.5,6492
30,2.0,0.3,10,5,49787.5,6492
30,2.0,0.3,10,7,69702.5,6492
30,2.0,0.3,10,10,99575.0,6492
30,2.0,0.3,15,3,29872.5,6492
30,2.0,0.3,15,5,49787.5,6492
30,2.0,0.3,15,7,69702.5,6492
30,2.0,0.3,15,10,99575.0,6492
30,2.0,0.3,20,3,29872.5,6492
30,2.0,0.3,20,5,49787.5,6492
30,2.0,0.3,20,7,69702.5,6492
30,2.0,0.3,20,10,99575.0,6492
30,2.0,0.3,25,3,29872.5,6492
30,2.0,0.3,25,5,49787.5,6492
30,2.0,0.3,25,7,69702.5,6492
30,2.0,0.3,25,10,99575.0,6492
30,2.0,0.3,30,3,29872.5,6492
30,2.0,0.3,30,5,49787.5,6492
30,2.0,0.3,30,7,69702.5,6492
30,2.0,0.3,30,10,99575.0,6492
30,2.0,0.4,10,3,33859.5,7392
30,2.0,0.4,10,5,56432.5,7392
30,2.0,0.4,10,7,79005.5,7392
30,2.0,0.4,10,10,112865.0,7392
30,2.0,0.4,15,3,33859.5,7392
30,2.0,0.4,15,5,56432.5,7392
30,2.0,0.4,15,7,79005.5,7392
30,2.0,0.4,15,10,112865.0,7392
30,2.0,0.4,20,3,33859.5,7392
30,2.0,0.4,20,5,56432.5,7392
30,2.0,0.4,20,7,79005.5,7392
30,2.0,0.4,20,10,112865.0,7392
30,2.0,0.4,25,3,33859.5,7392
30,2.0,0.4,25,5,56432.5,7392
30,2.0,0.4,25,7,79005.5,7392
30,2.0,0.4,25,10,112865.0,7392
30,2.0,0.4,30,3,33859.5,7392
30,2.0,0.4,30,5,56432.5,7392
30,2.0,0.4,30,7,79005.5,7392
30,2.0,0.4,30,10,112865.0,7392
30,2.0,0.5,10,3,35688.0,7806
30,2.0,0.5,10,5,59480.0,7806
30,2.0,0.5,10,7,83272.0,7806
30,2.0,0.5,10,10,118960.0,7806
30,2.0,0.5,15,3,35688.0,7806
30,2.0,0.5,15,5,59480.0,7806
30,2.0,0.5,15,7,83272.0,7806
30,2.0,0.5,15,10,118960.0,7806
30,2.0,0.5,20,3,35688.0,7806
30,2.0,0.5,20,5,59480.0,7806
30,2.0,0.5,20,7,83272.0,7806
30,2.0,0.5,20,10,118960.0,7806
30,2.0,0.5,25,3,35688.0,7806
30,2.0,0.5,25,5,59480.0,7806
30,2.0,0.5,25,7,83272.0,7806
30,2.0,0.5,25,10,118960.0,7806
30,2.0,0.5,30,3,35688.0,7806
30,2.0,0.5,30,5,59480.0,7806
30,2.0,0.5,30,7,83272.0,7806
30,2.0,0.5,30,10,118960.0,7806
30,2.0,0.6,10,3,36720.0,8028
